iid1	iid2	Nonnormalized_P0	Nonnormalized_P0_serr	OverlapNSNPs
Sample20	Sample44	0.276399338349074	0.0037369759112087	37482
Sample20	Sample1	0.277762565034478	0.0039690212968999	40171
Sample20	Sample51	0.279309300212057	0.0035633223940528	39612
Sample20	Sample17	0.269964435822826	0.0044614605926718	34023
Sample20	Sample48	0.280088368072231	0.0048379919611351	20822
Sample20	Sample13	0.280442483014924	0.0038709560277804	34442
Sample20	Sample57	0.281653957509277	0.005386896470127	24523
Sample20	Sample54	0.281586852800848	0.0047521649898327	22636
Sample20	Sample7	0.272760445174238	0.0056585218647518	16443
Sample20	Sample58	0.277725621453937	0.0044969641061062	24499
Sample20	Sample27	0.279833116901058	0.0037831207062346	36193
Sample20	Sample45	0.26092959042798	0.0096540144778441	4346
Sample20	Sample24	0.257761321560809	0.0073779177859681	7022
Sample20	Sample22	0.272525072791977	0.0046824470673464	24728
Sample20	Sample25	0.293103448275862	0.01629167206603	1102
Sample20	Sample31	0.290255341323606	0.0133108777039257	1919
Sample20	Sample18	0.281380753138075	0.0129507117892808	1912
Sample36	Sample37	0.283737676093191	0.0036573404017259	47773
Sample36	Sample41	0.281454380011753	0.0037855641169894	52751
Sample36	Sample28	0.282691194442658	0.0057932974495783	15547
Sample36	Sample2	0.279114226541341	0.0039051459531898	43939
Sample36	Sample29	0.294617751166099	0.0040085443604293	30229
Sample36	Sample30	0.291023188541035	0.003691959730817	42866
Sample36	Sample3	0.286844064011909	0.0046017200086014	32244
Sample36	Sample8	0.276674478845442	0.0073036424790161	8107
Sample36	Sample42	0.285891742492469	0.0043887546425743	32201
Sample36	Sample35	0.283218130893954	0.0041321498664806	38917
Sample36	Sample12	0.284698954208549	0.0069334749725811	9849
Sample36	Sample21	0.283563362609787	0.0068895732723486	10361
Sample36	Sample16	0.278641375059919	0.0059890037566564	14603
Sample36	Sample19	0.280819802329686	0.0033503411015759	45328
Sample36	Sample15	0.285433007327071	0.0045938044278021	30981
Sample36	Sample10	0.282881070561739	0.0040238122939047	45733
Sample36	Sample23	0.281535965386696	0.0037708626630415	46225
Sample36	Sample44	0.283087334980743	0.0037310854031394	44919
Sample36	Sample1	0.282438166200973	0.0041624625661188	48315
Sample36	Sample51	0.28542012480827	0.00381221442698	47593
Sample36	Sample17	0.280966918572644	0.0046284511773667	39962
Sample36	Sample48	0.282606887373149	0.0044006355846636	24044
Sample36	Sample13	0.2812790072793	0.0039402450049506	40938
Sample36	Sample57	0.282238357885918	0.0042832649135568	28646
Sample36	Sample54	0.280456902265019	0.0043367062242517	25651
Sample36	Sample7	0.277418671187878	0.0049181065113245	18874
Sample36	Sample58	0.283853621062923	0.0045691891870359	28638
Sample36	Sample27	0.2822120333115	0.0034771323186343	42748
Sample36	Sample45	0.260498960498961	0.0092743023179793	4810
Sample36	Sample24	0.271975957926371	0.0070414870722522	7986
Sample36	Sample22	0.273166221491679	0.0040177859895042	29202
Sample36	Sample25	0.264276228419655	0.0144817627433097	1506
Sample36	Sample31	0.280149191877331	0.0121814579368389	2413
Sample36	Sample18	0.27037037037037	0.011603622774444	2430
Sample37	Sample41	0.270268174875759	0.0028578764580887	128983
Sample37	Sample28	0.276472043542801	0.004522367303316	24252
Sample37	Sample2	0.26660419212109	0.0034117098761498	84301
Sample37	Sample29	0.280638426567287	0.0036371841783149	51251
Sample37	Sample30	0.275540310393629	0.0031619451663481	83378
Sample37	Sample3	0.270381984036488	0.0039150388287804	49112
Sample37	Sample8	0.266176682519095	0.0057347833605964	13878
Sample37	Sample42	0.277131586932335	0.0037094759545816	59322
Sample37	Sample35	0.275097903105395	0.0036278939995153	76351
Sample37	Sample12	0.264576300280369	0.0052468944185606	17477
Sample37	Sample21	0.277002646139043	0.0048452478978117	16628
Sample37	Sample16	0.271994991652755	0.0046681183134768	23960
Sample37	Sample19	0.275012726178907	0.0030558105868211	86436
Sample37	Sample15	0.269728180902966	0.0036926187156037	51652
Sample37	Sample10	0.259926778006283	0.003343787905071	88498
Sample37	Sample23	0.270839487532959	0.0027225221646838	91401
Sample37	Sample44	0.245251292993483	0.0037623267297268	86234
Sample37	Sample1	0.270902623130983	0.0035027197286415	103731
Sample37	Sample51	0.272898131786192	0.0033737755780415	97901
Sample37	Sample17	0.272723182145428	0.0033437169696815	66672
Sample37	Sample48	0.28393951777687	0.0038984062739751	36705
Sample37	Sample13	0.278299764784514	0.0033575480806147	77801
Sample37	Sample57	0.263675463053016	0.0036009248247557	46269
Sample37	Sample54	0.280460019529131	0.0038977158305522	36868
Sample37	Sample7	0.272686057055172	0.004491860810658	28674
Sample37	Sample58	0.271195289007685	0.004053829268728	47888
Sample37	Sample27	0.276768732084974	0.0035654404960528	74658
Sample37	Sample45	0.25876129601058	0.0060820138512547	9074
Sample37	Sample24	0.259123418301852	0.0049386772397824	16359
Sample37	Sample22	0.264314267238845	0.0031727963962376	68044
Sample37	Sample25	0.255328128297109	0.0079838228543078	4739
Sample37	Sample31	0.263116984065293	0.0066052867468697	7719
Sample37	Sample18	0.25499620541361	0.0059771282853903	7906
Sample41	Sample28	0.27837916910474	0.0045303659238416	27344
Sample41	Sample2	0.274702608007686	0.0025447947965923	106173
Sample41	Sample29	0.283991518685396	0.0032803511029174	60368
Sample41	Sample30	0.269002556128711	0.0032532422324683	108367
Sample41	Sample3	0.28151314937168	0.0034017436341799	54033
Sample41	Sample8	0.278812161206693	0.0053052423467582	16972
Sample41	Sample42	0.267737097249377	0.0029623285072587	74674
Sample41	Sample35	0.268482568347128	0.0029944043751097	99675
Sample41	Sample12	0.280144638635205	0.0045111305536971	21571
Sample41	Sample21	0.279315233944231	0.004585540172631	19043
Sample41	Sample16	0.277298338206975	0.0040923878255769	28042
Sample41	Sample19	0.272469018112488	0.0026985075944463	104900
Sample41	Sample15	0.279237111684851	0.0032154377020784	60035
Sample41	Sample10	0.276737688058031	0.0027916572565852	109873
Sample41	Sample23	0.269545670686898	0.0029155158601136	115665
Sample41	Sample44	0.270356837154507	0.002674245130544	108649
Sample41	Sample1	0.26502788533267	0.0027412649023419	140755
Sample41	Sample51	0.27262679992685	0.0026321975083706	125769
Sample41	Sample17	0.275174463516504	0.003490832298768	76377
Sample41	Sample48	0.280908532842235	0.0037446782944353	40725
Sample41	Sample13	0.271765646460712	0.0028707717681659	97562
Sample41	Sample57	0.277865546530863	0.003929209124396	53803
Sample41	Sample54	0.284650340823025	0.0036719066507816	39610
Sample41	Sample7	0.275231852097997	0.0040542087433704	33103
Sample41	Sample58	0.271721427559836	0.0032228696247936	56488
Sample41	Sample27	0.276577957363801	0.0028896234076335	86124
Sample41	Sample45	0.25208586472256	0.0053117386780964	12345
Sample41	Sample24	0.258026608469383	0.0041865925239017	23827
Sample41	Sample22	0.259882496610479	0.0026405432448515	103997
Sample41	Sample25	0.256714335542379	0.0064385827598579	8601
Sample41	Sample31	0.249872958257713	0.0047937511850485	13775
Sample41	Sample18	0.251043696075703	0.0051002109904602	14372
Sample28	Sample2	0.283960573476703	0.0045280029805907	22320
Sample28	Sample29	0.289153524299968	0.0055174417819788	15535
Sample28	Sample30	0.286883372194029	0.0050690809830507	21873
Sample28	Sample3	0.284422942262397	0.0055481371574567	15709
Sample28	Sample8	0.272427595950082	0.0102096151352308	4247
Sample28	Sample42	0.277628675374247	0.0057756551360775	16767
Sample28	Sample35	0.287840199750312	0.0052347132395658	20025
Sample28	Sample12	0.267214996174445	0.0091527440325799	5228
Sample28	Sample21	0.276827663972937	0.0086922883466964	5321
Sample28	Sample16	0.273474801061008	0.0071743993840278	7540
Sample28	Sample19	0.284288627587105	0.0046569442959826	23047
Sample28	Sample15	0.281611740148017	0.0056328363563743	15809
Sample28	Sample10	0.279675215878335	0.0045593795790408	23277
Sample28	Sample23	0.280025391451545	0.0045099181383307	23630
Sample28	Sample44	0.278310522186383	0.0047225774555621	22942
Sample28	Sample1	0.280382852087187	0.0045702505589473	24866
Sample28	Sample51	0.280895645028759	0.0042772571421623	24340
Sample28	Sample17	0.274533596238435	0.0052950827112964	19779
Sample28	Sample48	0.285211857310333	0.0062223902051859	11942
Sample28	Sample13	0.287741502468958	0.0045945719344801	20859
Sample28	Sample57	0.280206896551724	0.005526578994778	14500
Sample28	Sample54	0.278267842822775	0.0060386975021984	12470
Sample28	Sample7	0.279173764906303	0.0065557042798813	9392
Sample28	Sample58	0.281166563976176	0.0060356174512046	14607
Sample28	Sample27	0.287371436622364	0.0045789324247737	21293
Sample28	Sample45	0.268459069020867	0.0119620918869404	2492
Sample28	Sample24	0.234109655507035	0.0089516609350052	4122
Sample28	Sample22	0.273379860418744	0.0054237906440611	15045
Sample28	Sample25	0.265664160401003	0.0184933426216852	798
Sample28	Sample31	0.290023201856149	0.0160405999383872	1293
Sample28	Sample18	0.296267496111975	0.0158514478579216	1286
Sample2	Sample29	0.284013932517042	0.0032185284791462	46797
Sample2	Sample30	0.284991867918597	0.0033170990018386	73167
Sample2	Sample3	0.282776235424764	0.0039340854042951	45025
Sample2	Sample8	0.277308917197452	0.0061427430104137	12560
Sample2	Sample42	0.281883947025951	0.00321505004687	52252
Sample2	Sample35	0.281896124566435	0.0036859116513085	66599
Sample2	Sample12	0.277342747111682	0.005009385140029	15580
Sample2	Sample21	0.282489648724456	0.0051619622262308	14974
Sample2	Sample16	0.211001982754646	0.005076411673404	21687
Sample2	Sample19	0.281094202709405	0.0029885743054245	76622
Sample2	Sample15	0.280410252018072	0.0035692026722568	46703
Sample2	Sample10	0.249543337878515	0.0030234444141712	77738
Sample2	Sample23	0.260753630445669	0.0034239274382763	79880
Sample2	Sample44	0.244944591935122	0.003065380175375	75711
Sample2	Sample1	0.272600128579646	0.0032471657779532	88661
Sample2	Sample51	0.281066967751041	0.0026934925851021	85026
Sample2	Sample17	0.280322778820131	0.0035029396732831	60227
Sample2	Sample48	0.283527523481156	0.0037678979206332	33644
Sample2	Sample13	0.281051997118622	0.0031128112314213	68023
Sample2	Sample57	0.280445989689486	0.0041168459377022	41705
Sample2	Sample54	0.287693801300344	0.0039713858784116	33991
Sample2	Sample7	0.280971316063776	0.0041482255342355	25903
Sample2	Sample58	0.28448275862069	0.0035982674802094	42920
Sample2	Sample27	0.284102809610724	0.0032395254528988	66842
Sample2	Sample45	0.262341137123746	0.0068302296828109	7475
Sample2	Sample24	0.264560192134494	0.0054665491501134	13324
Sample2	Sample22	0.271690306227052	0.0036493447470445	53653
Sample2	Sample25	0.269127716582316	0.0097445152295391	3359
Sample2	Sample31	0.260694698354662	0.0076261454319011	5470
Sample2	Sample18	0.26671261199173	0.0079635760421468	5804
Sample29	Sample30	0.265999737888253	0.0037602119229836	45782
Sample29	Sample3	0.285583792777216	0.0044312962708206	30653
Sample29	Sample8	0.274929111531191	0.0069449552335777	8464
Sample29	Sample42	0.2810598452177	0.0040593059417033	33854
Sample29	Sample35	0.289079383374154	0.0041739190536403	41646
Sample29	Sample12	0.281996086105675	0.0064290450726884	10220
Sample29	Sample21	0.278209361040979	0.0061755912724068	10298
Sample29	Sample16	0.276887403669099	0.0054319684481095	14663
Sample29	Sample19	0.286535577403766	0.0034293871685595	48008
Sample29	Sample15	0.278028060239413	0.0044533464480571	31076
Sample29	Sample10	0.289034564958284	0.0034438897200287	48662
Sample29	Sample23	0.281950014177502	0.0035092984298555	49374
Sample29	Sample44	0.286970507143454	0.0034792828025861	47876
Sample29	Sample1	0.283146994822541	0.0034865735154252	53308
Sample29	Sample51	0.282520638839596	0.0033742341073433	51844
Sample29	Sample17	0.286266289524194	0.004146743264863	39596
Sample29	Sample48	0.282179498232606	0.0045742360936166	23198
Sample29	Sample13	0.285773672055427	0.0034704811022733	43300
Sample29	Sample57	0.279390011974361	0.0041933303813234	28394
Sample29	Sample54	0.283198577657368	0.0049349599375478	23623
Sample29	Sample7	0.282979077640269	0.0047099442611007	18019
Sample29	Sample58	0.279409197248507	0.0044449090159573	28639
Sample29	Sample27	0.284787694873636	0.0034972735848116	43169
Sample29	Sample45	0.264537264537265	0.0089748012445872	4884
Sample29	Sample24	0.269272926561929	0.0066801724284121	8211
Sample29	Sample22	0.276638494657949	0.0035530910095574	31355
Sample29	Sample25	0.28872437357631	0.0141370655702677	1756
Sample29	Sample31	0.276522929500342	0.010678094219934	2922
Sample29	Sample18	0.25704584040747	0.0110652601290443	2945
Sample30	Sample3	0.279623326525981	0.0040351677793013	44070
Sample30	Sample8	0.285397353616988	0.0057537174095469	12621
Sample30	Sample42	0.27821635507885	0.0038226875694169	53329
Sample30	Sample35	0.279312986094744	0.0034846950210313	67888
Sample30	Sample12	0.265965534718703	0.0057461545997131	15784
Sample30	Sample21	0.282058171559078	0.0056574350639388	14887
Sample30	Sample16	0.285714285714286	0.0049342668250295	21756
Sample30	Sample19	0.269494063536207	0.0035598498468442	74792
Sample30	Sample15	0.281351695006573	0.0040418587725877	46401
Sample30	Sample10	0.281094041150333	0.0036177200179215	76743
Sample30	Sample23	0.278442999961987	0.0027510280786255	78921
Sample30	Sample44	0.27972779839249	0.0035367698470735	76267
Sample30	Sample1	0.275059151316808	0.0031541984688204	90446
Sample30	Sample51	0.279318227581224	0.0032839400897673	84427
Sample30	Sample17	0.282645324347094	0.0037473863458957	59350
Sample30	Sample48	0.282631690289824	0.0042862080034148	33089
Sample30	Sample13	0.278463247763289	0.0036184160592899	68404
Sample30	Sample57	0.280524891645315	0.004199998874153	41761
Sample30	Sample54	0.287563986750979	0.0037964278390079	33210
Sample30	Sample7	0.270192418481392	0.0046316476459673	26037
Sample30	Sample58	0.27262443438914	0.0043752025463303	43316
Sample30	Sample27	0.285130270303252	0.0034554309056497	65556
Sample30	Sample45	0.268765133171913	0.0072309103068935	7847
Sample30	Sample24	0.261488581900197	0.0051521070215641	14188
Sample30	Sample22	0.228887523048556	0.0032023849996139	56945
Sample30	Sample25	0.260810071154899	0.0096401952813138	3654
Sample30	Sample31	0.263351427070566	0.0075330570142615	5711
Sample30	Sample18	0.255599247734656	0.0078053737863179	5849
Sample3	Sample8	0.271042751604699	0.0072906252145315	8257
Sample3	Sample42	0.281834548838912	0.004481136910465	32771
Sample3	Sample35	0.282035853077598	0.0045836083156512	39885
Sample3	Sample12	0.23910648101773	0.0067842458603355	9983
Sample3	Sample21	0.260596247261644	0.0059154925131384	10499
Sample3	Sample16	0.283256651330266	0.0060642100754922	14997
Sample3	Sample19	0.285565719379417	0.0037540077083439	47117
Sample3	Sample15	0.276873169348997	0.0044221168535194	31751
Sample3	Sample10	0.26950459490863	0.0036487228552527	47335
Sample3	Sample23	0.280940645754146	0.0037552847305602	47882
Sample3	Sample44	0.266088732455569	0.0039361892994822	46026
Sample3	Sample1	0.275911111111111	0.0036288742140709	50625
Sample3	Sample51	0.284174256468123	0.0035515298856813	49628
Sample3	Sample17	0.267547380969759	0.0040231249101871	41103
Sample3	Sample48	0.285914911193722	0.004494794309942	24210
Sample3	Sample13	0.288919380852652	0.0038390697343556	41541
Sample3	Sample57	0.266205853021081	0.0049851309860837	29079
Sample3	Sample54	0.275830151567743	0.0045540597658759	25929
Sample3	Sample7	0.279874548160748	0.0053393787048092	18812
Sample3	Sample58	0.245052545380101	0.0046367837358323	29308
Sample3	Sample27	0.284946724098844	0.0040701917254402	44110
Sample3	Sample45	0.262482168330956	0.008622968267953	4907
Sample3	Sample24	0.264629469256464	0.0070925084853879	8083
Sample3	Sample22	0.275117242323623	0.0045006603340007	29213
Sample3	Sample25	0.278581765557164	0.0148728356999607	1382
Sample3	Sample31	0.28272007452259	0.012064464057346	2147
Sample3	Sample18	0.256726951918836	0.0122359768762825	2267
Sample8	Sample42	0.276412384296202	0.0070354541238556	9399
Sample8	Sample35	0.279695127173075	0.0063106901966288	11677
Sample8	Sample12	0.243475274725275	0.0102237941349907	2912
Sample8	Sample21	0.264327891629038	0.0114462573506893	2879
Sample8	Sample16	0.265832106038292	0.008764717552493	4074
Sample8	Sample19	0.282093149832828	0.0058729339566836	12861
Sample8	Sample15	0.28041455658933	0.0069629768515098	8491
Sample8	Sample10	0.272962090708805	0.0061992654744127	13163
Sample8	Sample23	0.275274602107151	0.0059161624120089	13383
Sample8	Sample44	0.269923269771329	0.0063952351560872	13163
Sample8	Sample1	0.277997984548203	0.0057663643761701	14885
Sample8	Sample51	0.277582076933916	0.0060652472555874	14194
Sample8	Sample17	0.27008866075595	0.0064743895973591	10715
Sample8	Sample48	0.281259942729876	0.0081853824877906	6286
Sample8	Sample13	0.281674685574407	0.0061643866435707	11847
Sample8	Sample57	0.206472081218274	0.0065741731462728	7880
Sample8	Sample54	0.278847659307969	0.0079564575503563	6387
Sample8	Sample7	0.279515640766902	0.0087689852986991	4955
Sample8	Sample58	0.239713099282748	0.0068674109051865	7947
Sample8	Sample27	0.284104697521234	0.0057737407919775	11538
Sample8	Sample45	0.246062992125984	0.013700515917007	1524
Sample8	Sample24	0.269866247049567	0.0122881104673658	2542
Sample8	Sample22	0.281358506944444	0.0063105282599365	9216
Sample8	Sample25	0.284684684684685	0.0216818509958513	555
Sample8	Sample31	0.286363636363636	0.017902281561078	880
Sample8	Sample18	0.219222462203024	0.0167570641741379	926
Sample42	Sample35	0.277042659414701	0.0036705224495141	49274
Sample42	Sample12	0.267478991596639	0.0062703638728839	11900
Sample42	Sample21	0.280946123521682	0.0064257425340087	11415
Sample42	Sample16	0.280157766990291	0.005631775360774	16480
Sample42	Sample19	0.280899717434832	0.0035605776402978	53439
Sample42	Sample15	0.282308584686775	0.0044650212294905	34480
Sample42	Sample10	0.281858197824584	0.0038512787063841	54978
Sample42	Sample23	0.278198153497191	0.0035135862795478	56431
Sample42	Sample44	0.277262222864158	0.0034759659854351	55388
Sample42	Sample1	0.271837029818136	0.0036574903601478	63619
Sample42	Sample51	0.279058107859686	0.0030546842787568	59837
Sample42	Sample17	0.277652888012112	0.004197241084131	43594
Sample42	Sample48	0.285492722500597	0.0043176992817369	25146
Sample42	Sample13	0.280058001369477	0.0032989086225764	49654
Sample42	Sample57	0.278038122981445	0.0045874553357556	31582
Sample42	Sample54	0.285490227620043	0.0046465264875861	24866
Sample42	Sample7	0.277305825242718	0.005070627182725	19776
Sample42	Sample58	0.279614239642769	0.0042972146994237	32248
Sample42	Sample27	0.28084172312628	0.0038718282832936	47379
Sample42	Sample45	0.272111148763131	0.0078462445002896	5902
Sample42	Sample24	0.261005990301417	0.0065965198709946	10517
Sample42	Sample22	0.268758593596543	0.0036451768621136	40728
Sample42	Sample25	0.261761158021713	0.0120310491234999	2487
Sample42	Sample31	0.257522567703109	0.0086992813471752	3988
Sample42	Sample18	0.260637004619499	0.0092640829979895	4113
Sample35	Sample12	0.283881150072051	0.005529089123223	14573
Sample35	Sample21	0.282703488372093	0.0053651462937101	13760
Sample35	Sample16	0.282338806567881	0.0052361664874076	19976
Sample35	Sample19	0.281669041079795	0.0036105694353966	68087
Sample35	Sample15	0.277826323123066	0.0038156210475304	42343
Sample35	Sample10	0.281421232876712	0.003809420036608	70080
Sample35	Sample23	0.28333379505222	0.0032788102819319	72194
Sample35	Sample44	0.275970905126035	0.0037169702656366	69703
Sample35	Sample1	0.274309392265193	0.0033936169781368	83260
Sample35	Sample51	0.272210303202626	0.003316900376459	77374
Sample35	Sample17	0.28242844688468	0.0041714943582605	53911
Sample35	Sample48	0.271345803674888	0.0040449629874937	30205
Sample35	Sample13	0.279574536148433	0.0032389233584623	62520
Sample35	Sample57	0.279421777614833	0.0042771941031583	38186
Sample35	Sample54	0.289398566117897	0.0042960594737299	30128
Sample35	Sample7	0.281495232469834	0.0046729151225632	23702
Sample35	Sample58	0.280110203978465	0.0044302073709364	39563
Sample35	Sample27	0.283038851436545	0.0038015951093699	59483
Sample35	Sample45	0.25732361435841	0.007324119669684	7271
Sample35	Sample24	0.259996947496948	0.0059954428729562	13104
Sample35	Sample22	0.26724972017226	0.0032952234585473	52711
Sample35	Sample25	0.272148058252427	0.0095842405736514	3296
Sample35	Sample31	0.256483058868067	0.0076048947396212	5283
Sample35	Sample18	0.264927429726254	0.007927156219351	5443
Sample12	Sample21	0.232658569500675	0.0090005911929221	3705
Sample12	Sample16	0.273950910530483	0.0088196950794232	5052
Sample12	Sample19	0.275551354757404	0.0053614359343962	15870
Sample12	Sample15	0.27655252466628	0.0068087796408038	10338
Sample12	Sample10	0.272943037974684	0.0051231218918364	16432
Sample12	Sample23	0.270235064242998	0.0054555887317007	16889
Sample12	Sample44	0.26430852370425	0.004841138228017	16284
Sample12	Sample1	0.271248997058037	0.0053871702419789	18695
Sample12	Sample51	0.27703695332806	0.0050578513656637	17698
Sample12	Sample17	0.27243466932332	0.00618843954813	13049
Sample12	Sample48	0.280771195097038	0.0076883247973186	7832
Sample12	Sample13	0.285071519709892	0.0051890674257874	14891
Sample12	Sample57	0.243965339385187	0.006376581080688	9694
Sample12	Sample54	0.273970834946445	0.007246679309115	7749
Sample12	Sample7	0.277945140320279	0.0084712448752446	6307
Sample12	Sample58	0.218975872951237	0.0065285284955832	9823
Sample12	Sample27	0.288496824276641	0.0059116036823411	14170
Sample12	Sample45	0.237751418256833	0.013137751292178	1939
Sample12	Sample24	0.26714463840399	0.0104259277816608	3208
Sample12	Sample22	0.264057110772439	0.0059116055040793	12467
Sample12	Sample25	0.280701754385965	0.0184651960764755	741
Sample12	Sample31	0.264418811002662	0.0161714287779455	1127
Sample12	Sample18	0.211586901763224	0.0146205846067235	1191
Sample21	Sample16	0.280171573406122	0.0082306749682471	5129
Sample21	Sample19	0.279176645737588	0.0050817439022375	15449
Sample21	Sample15	0.278791933479881	0.0067253776571695	10463
Sample21	Sample10	0.282750745416482	0.0053765522290507	15763
Sample21	Sample23	0.281162486775779	0.0052355724576136	16069
Sample21	Sample44	0.278838759292489	0.0055275962621511	15604
Sample21	Sample1	0.271894445724821	0.0052804878715228	17356
Sample21	Sample51	0.281167900644853	0.0045354114856855	16748
Sample21	Sample17	0.285617673579802	0.0062027800297599	13308
Sample21	Sample48	0.275725266550955	0.006707853665736	8066
Sample21	Sample13	0.284655196530983	0.0052339832868667	14298
Sample21	Sample57	0.256810529537802	0.0066192308802769	9801
Sample21	Sample54	0.277569301537344	0.0068324438039637	8261
Sample21	Sample7	0.278864059590317	0.007432322102603	6444
Sample21	Sample58	0.244528533442422	0.0064950375476215	9778
Sample21	Sample27	0.279589541748665	0.0055946667941689	14228
Sample21	Sample45	0.27035490605428	0.0138932134200421	1916
Sample21	Sample24	0.241170855870188	0.0097882931837572	3143
Sample21	Sample22	0.273123354815286	0.0061509865315975	11017
Sample21	Sample25	0.279437609841828	0.0210972443854349	569
Sample21	Sample31	0.260964912280702	0.0176695149153591	912
Sample21	Sample18	0.29126213592233	0.0181763689091423	927
Sample16	Sample19	0.283610153556879	0.0050378616178708	22337
Sample16	Sample15	0.279066693105955	0.0056224338832095	15129
Sample16	Sample10	0.252719775399193	0.0047286201935864	22796
Sample16	Sample23	0.253697334479794	0.0047911578798869	23260
Sample16	Sample44	0.259634978293612	0.0054351219014638	22574
Sample16	Sample1	0.274778848044034	0.0049518242704384	25435
Sample16	Sample51	0.281919030660281	0.0048152385839992	24429
Sample16	Sample17	0.273794483049063	0.0056531532997883	18996
Sample16	Sample48	0.284837323511357	0.0062177983921822	11403
Sample16	Sample13	0.279375152550647	0.0046081241045376	20485
Sample16	Sample57	0.273802654356607	0.0055018768094557	13864
Sample16	Sample54	0.282552973342447	0.0064670233601646	11704
Sample16	Sample7	0.276444444444444	0.0070012028636998	9000
Sample16	Sample58	0.278109452736318	0.0061934816777317	14070
Sample16	Sample27	0.285210405133983	0.0054315523320117	20413
Sample16	Sample45	0.272904483430799	0.0114916086373941	2565
Sample16	Sample24	0.272135719265629	0.0092455747120231	4303
Sample16	Sample22	0.276154631283491	0.0052238770747996	15676
Sample16	Sample25	0.264812575574365	0.0179030894196611	827
Sample16	Sample31	0.258208955223881	0.0140690461837184	1340
Sample16	Sample18	0.28149300155521	0.0154416932421699	1286
Sample19	Sample15	0.281206171107994	0.0034463495747182	48484
Sample19	Sample10	0.279605957837986	0.0030278522371384	80499
Sample19	Sample23	0.280001461258387	0.0030060869426887	82121
Sample19	Sample44	0.280008791890774	0.0032815360425274	77344
Sample19	Sample1	0.277297825394909	0.0036978168023226	91097
Sample19	Sample51	0.278700410086775	0.0033071945495459	88274
Sample19	Sample17	0.279155756565897	0.0036668910692431	63015
Sample19	Sample48	0.284862830091827	0.0039968558756476	35066
Sample19	Sample13	0.279566795322311	0.0029324486193965	69436
Sample19	Sample57	0.282291449848516	0.0035796304211398	43239
Sample19	Sample54	0.282993350614223	0.0038981266500451	35492
Sample19	Sample7	0.277960215906088	0.004506326391356	26493
Sample19	Sample58	0.280733656609195	0.0039639280859164	44544
Sample19	Sample27	0.281551039076123	0.0031383318227447	69966
Sample19	Sample45	0.262540716612378	0.0063844357466688	7675
Sample19	Sample24	0.263598636431006	0.0049178253153025	13494
Sample19	Sample22	0.23411577667633	0.0033444407226038	53465
Sample19	Sample25	0.272756827048114	0.0105580899087724	3076
Sample19	Sample31	0.265761200081087	0.007865385999023	4933
Sample19	Sample18	0.268297455968689	0.0084071076514895	5110
Sample15	Sample10	0.276370664225409	0.0034686997136005	49155
Sample15	Sample23	0.27672539940265	0.0033952499732852	49887
Sample15	Sample44	0.262785974801061	0.0039122667550422	48256
Sample15	Sample1	0.278706985674199	0.0036225499348846	54168
Sample15	Sample51	0.277867033891822	0.003222175505289	52284
Sample15	Sample17	0.280294686345057	0.0039788786246066	40857
Sample15	Sample48	0.280698074422117	0.0046025046731306	23837
Sample15	Sample13	0.288940292696333	0.0034952694404137	43663
Sample15	Sample57	0.280932784636488	0.0041816073464634	29160
Sample15	Sample54	0.281842597867665	0.0047645359277391	24574
Sample15	Sample7	0.277025934113334	0.0057270517232607	18547
Sample15	Sample58	0.276816141984681	0.005111483708305	29637
Sample15	Sample27	0.284273600904466	0.0034627139298832	44225
Sample15	Sample45	0.27491067884081	0.0087413570500068	5038
Sample15	Sample24	0.252924982794219	0.006659850332012	8718
Sample15	Sample22	0.271905207358902	0.0037061218415568	32070
Sample15	Sample25	0.272300469483568	0.0135978120565328	1704
Sample15	Sample31	0.278825235678028	0.0110937940159525	2758
Sample15	Sample18	0.270720231632284	0.0109973604147461	2763
Sample10	Sample23	0.247899759632547	0.0033654622864141	84038
Sample10	Sample44	0.211020269333972	0.0029488491958973	79381
Sample10	Sample1	0.267197428501485	0.0032068225849561	93953
Sample10	Sample51	0.276630755033744	0.002762385657192	89943
Sample10	Sample17	0.27053406707769	0.0036407232285052	63419
Sample10	Sample48	0.283419586550154	0.0038423234335988	35361
Sample10	Sample13	0.280694634910862	0.0030089423846555	71462
Sample10	Sample57	0.278473817049046	0.0041720474234658	43979
Sample10	Sample54	0.281640328963988	0.003768323769768	35627
Sample10	Sample7	0.280753014276204	0.0041669753852157	27038
Sample10	Sample58	0.272669023420239	0.0037087587591448	45260
Sample10	Sample27	0.281513142013263	0.0032329325945951	70423
Sample10	Sample45	0.265296072879478	0.0069822151721461	8123
Sample10	Sample24	0.261676353196555	0.0052651115089627	14281
Sample10	Sample22	0.269423820976681	0.003144234073606	57378
Sample10	Sample25	0.23755787037037	0.0091181749560778	3456
Sample10	Sample31	0.267533418787768	0.0074495568623984	5461
Sample10	Sample18	0.266689847009736	0.0079870848282459	5752
Sample23	Sample44	0.249436246874847	0.0034436173003399	81596
Sample23	Sample1	0.26970556386325	0.0029815933299645	96965
Sample23	Sample51	0.277013603973224	0.0032724898265033	92620
Sample23	Sample17	0.278057704531713	0.0033578832667184	64501
Sample23	Sample48	0.280437451177324	0.0037436977170318	35844
Sample23	Sample13	0.27584799934717	0.0033003204643688	73526
Sample23	Sample57	0.276638655462185	0.0036781536983071	44625
Sample23	Sample54	0.284223415801631	0.0034402553091019	35933
